domain,scripts,Prediction
www.hotjar.com,https://script.hotjar.com/modules.ef5986d046c68a8c77c1.js,
www.amazon.in,https://m.media-amazon.com/images/I/71EOqyQDjOL.js?AUIClients/FWCIMAssets,
www.amazon.in,https://images-eu.ssl-images-amazon.com/images/I/21QWbBlFHWL.js,
www.pendo.io,https://cdn.bizible.com/scripts/bizible.js,
www.pendo.io,https://spider.australiarevival.com/i/56155956522daf11926d9b0916f97ba2.js,
www.change.org,https://assets.change.org/corgi/assets/js/8a3e995.es2015/vendors/misc.5b43fa5b638b53f225f6.js,
www.amazon.co.jp,https://m.media-amazon.com/images/I/71EOqyQDjOL.js?AUIClients/FWCIMAssets,
www.amazon.co.jp,https://images-fe.ssl-images-amazon.com/images/I/21QWbBlFHWL.js,
www.amazon.it,https://m.media-amazon.com/images/I/71EOqyQDjOL.js?AUIClients/FWCIMAssets,
www.amazon.it,https://images-eu.ssl-images-amazon.com/images/I/21QWbBlFHWL.js,
www.amazon.fr,https://m.media-amazon.com/images/I/71EOqyQDjOL.js?AUIClients/FWCIMAssets,
www.amazon.fr,https://images-eu.ssl-images-amazon.com/images/I/21QWbBlFHWL.js,
www.redhat.com,https://script.hotjar.com/modules.ef5986d046c68a8c77c1.js,
www.name.com,https://cdn.quantummetric.com/qscripts/quantum-name.js,
www.avito.ru,https://mc.yandex.ru/metrika/tag.js,
www.rbc.ru,https://mc.yandex.ru/metrika/tag.js,
www.ui.com,https://script.hotjar.com/modules.ef5986d046c68a8c77c1.js,
www.bing.com,https://r.bing.com/rp/ek3ncKFEuN8Aq_SqC0BArLNRueQ.br.js,
ui.com,https://script.hotjar.com/modules.ef5986d046c68a8c77c1.js,
www.taobao.com,https://g.alicdn.com/AWSC/et/1.82.8/et_f.js,
www.taobao.com,https://g.alicdn.com/tbpc/polyfill/1.0.0/index.umd.es5.production.js,
www.taobao.com,https://g.alicdn.com/secdev/sufei_data/3.9.14/index.js,
www.plesk.com,https://script.hotjar.com/modules.ef5986d046c68a8c77c1.js,
mail.ru,https://mc.yandex.ru/metrika/tag.js,
www.trendmicro.com,https://script.hotjar.com/modules.ef5986d046c68a8c77c1.js,
www.shutterstock.com,https://www.shutterstock.com/tags.js,
www.shutterstock.com,https://www.shutterstock.com/,
sberdevices.ru,https://mc.yandex.ru/metrika/tag.js,
mail.ru,https://mc.yandex.ru/metrika/watch.js,
allaboutcookies.org,https://browser.sentry-cdn.com/6.19.7/bundle.min.js,
allaboutcookies.org,https://dd.allaboutcookies.org/tags.js,
shopee.co.id,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__web_enhance_sap/2.23.308.js,
www.zendesk.com,https://script.hotjar.com/modules.ef5986d046c68a8c77c1.js,
www.aliexpress.com,https://assets.alicdn.com/g/lzd_sec/epssw/0.0.31/epssw.js,
www.aliexpress.com,https://g.alicdn.com/AWSC/et/1.82.2/et_f.js,
www.aliexpress.com,https://g.alicdn.com/secdev/sufei_data/3.9.14/index.js,
shopee.com.br,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__web_enhance_sap/2.23.316.js,
www.rbc.ru,https://mc.yandex.ru/metrika/tag.js,
www.rambler.ru,https://mc.yandex.ru/metrika/tag.js,
www.samsung.com,https://samsungscript.beusable.net/rum.v1.0.0.min.js,
www.taobao.com,https://g.alicdn.com/AWSC/et/1.82.8/et_f.js,
www.taobao.com,https://g.alicdn.com/tbpc/polyfill/1.0.0/index.umd.es5.production.js,
www.taobao.com,https://g.alicdn.com/secdev/sufei_data/3.9.14/index.js,
www.change.org,https://assets.change.org/corgi/assets/js/9f85d6f.es2015/vendors/misc.4a788d3336a5623cfc3c.js,
