domain,scripts,Prediction
www.hotjar.com,https://script.hotjar.com/modules.47bdc3ea03ae568fad7d.js,0
www.temu.com,https://static.kwcdn.com/m-assets/assets/js/0776_bf388be454891f0d7ec0.js,0
account.alibabacloud.com,https://g.alicdn.com/AWSC/et/1.82.2/et_f.js,2
account.booking.com,https://asanalytics.booking.com/eCq_Y8_G8x7p3z4G?f4e887d1a832f36c=JCs1Houh6Vhii9AuLsURfu6txz5tu6PRaF_JiTeCzymFVXVNnGK5wJUQIT0ZPpBza7HQRBxyTboakv5_U7QWb08mcYw84p_ygCHk-_Rp-t_6OsQP0bbn4xfanul02mCnxaiRBBdFE7MVEOoCGBOSD9HrXC9zLocHgcyLm_P3lkSQD0qYujdVb2ZKLEpnLYLzoOx_0dPGxyloMVFR&jb=353a2e26687b6d773544696c7570266a7367354c6b6e7770266a7362773f466b726d666d782e62736035446b7a6d666d782d3230313a39,1
account.booking.com,https://asanalytics.booking.com/fPoFKeRRTx6X5tvn?b5d7e7b2a2999a0b=l5rKT9ljm9b89iplVlSeWmXQ-ujud3U_l9R8pQS_vzeDo56ZrF6A_vMCdGrTSVHP3fxTvsZAyreRdeR47AJ-nF-Q5g0i3QMy24Q2O9_ia3ssauouCoWQeb2PqQcST9kUL3pSgvUo77DDr2qKo0lx4jFtNykCUTieW-SKxypptIBeH-T7CoFmpNT2TYNpOg5kAOdR4eXgzCYsctzT&jb=3d32242468716d77354e6b6e7570266a736d354c696c777026687360753f4e6b7265646770266871603f446b7a67646f782d3230313039,1
account.booking.com,https://asanalytics.booking.com/Q6eb7Z7nHShPAGWD?be28d1256ca3c55a=krZqszs_u6-hogPcADEpk1OEmM-EZCUdsmSKncbVQfC5VLOuMF1W0ZJLPk8kkJ2_iN-s31AgWQwE_uFH9QQcIlh9xH-Qc1bmB2exIZVEjLvNFvAnYrJyKK3yl2rIUTGR4S8wvyEwUvAT9bnx-YLGln00HSPJgjfQ2iDs5B68_P1at7JYH8m3UF3AWd4IUCtq94izhD_6LyBtPdRA&jb=3730242668736f75354e6b667570266a736f35446b6e7770246a7162753f46617065646f7a246873603d46697a676467782d3230313239,1
www.braze.com,https://js.qualified.com/qualified.js?token=JDB423wPwpJxCWhB,0
www.sharethrough.com,https://script.hotjar.com/modules.47bdc3ea03ae568fad7d.js,0
www.temu.com,https://static.kwcdn.com/m-assets/assets/js/0684_1d67257b8eed50cad213.js,0
www.redhat.com,https://script.hotjar.com/modules.47bdc3ea03ae568fad7d.js,0
cloud.digitalocean.com,https://ui-cdn.digitalocean.com/federation/lobster-roll-host/assets/vendors-node_modules_sentry_react_build_esm_index_js.fba9a54c248dddd948851983c4d8e190bd87a4137b2b66803a09df18c70cabaa.js,0
wellbeing.cambridge.org,https://script.hotjar.com/modules.47bdc3ea03ae568fad7d.js,0
www.name.com,https://cdn.quantummetric.com/qscripts/quantum-name.js,0
www.amazon.co.jp,https://m.media-amazon.com/images/I/71EOqyQDjOL.js?AUIClients/FWCIMAssets,2
www.amazon.co.jp,https://images-fe.ssl-images-amazon.com/images/I/216YVwoRFDL.js,0
www.change.org,https://assets.change.org/corgi/assets/js/8a54dd6.es2015/vendors/misc.485c6a3d298b51e4d4ec.js,0
shopee.com.br,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__web_enhance_sap/2.25.677.js,0
signin.att.com,https://signin.att.com/static/thirdparty/quantum/qscripts/quantum-att.js,0
www.amazon.it,https://m.media-amazon.com/images/I/71EOqyQDjOL.js?AUIClients/FWCIMAssets,
www.amazon.it,https://images-eu.ssl-images-amazon.com/images/I/216YVwoRFDL.js,0
account.aliyun.com,https://g.alicdn.com/AWSC/et/1.82.2/et_f.js,2
signin.att.com,https://signin.att.com/static/thirdparty/adobe/ssaf_universal_client/ssaf-uc.js,0
ssl.zc.qq.com,https://qq-web.cdn-go.cn/monorepo/3ccce5a6/zc.qq.com_v3/assets/js/index.js,2
ssl.zc.qq.com,https://aegis.cdn-go.cn/aegis-sdk-v2/latest/aegis.min.js,0
account.booking.com,https://asanalytics.booking.com/N8s9ZVJfhlOaSbnJ?d0ab8abaddb6236a=ehMmNJkX1-v0e20yWDTGY0Stim64G5sMNt3nxLcO_e1y26CEtJdsotn1HKXtN6Hw4wiMUrg6cqT_rRphu_Y4Oew-9mSR8lzesL8Q9AMi8TnEwp1swBF_rV0w1xrqAoZ64OQcb20GXDfz1tJfKqSXEjpN3hVSbitMbkS28_E2vkyAIP3ofAEsmZZHOiD7Bt_BmghOu17DqRMBG1om&jb=3730262468716d77354e6b6c757026627b6f3544696c75702e687160773d4669706564677a246a71603f446b7a67646d782d3238393239,1
account.booking.com,https://asanalytics.booking.com/TFlBaq77bvw_Scdq?75605549ab57cbcd=wVQqlBrvz6i1vSB0TKB33FCbm8YJcxr0r_6GiUzbU_I205ArDF_jKkDtqqCZ2p3JW7y2exE8sZHoYlJodlNVN92iEDC5E3OPc7l7M5YRGbFRF1whiNNXvwmL9upbG6MUKzmQ_30LSxwXr_joc6XWNdI_okwfZA1_Nor1K6QtKUrY2xvafhDIdi4ENcHK8ejs9Ca4goeoWs7ZjI9j&jb=3730262668716775354e696c75702668736d354e69667570246873627735446b7a67666d7a246a73603f4e697a67666d782d3232313039,1
account.booking.com,https://asanalytics.booking.com/XjVqqqP-GDJjU4I-?caa9892ceb31c2c7=x9ORE97t3HoV_0IKMY9eQrf7q6Hn2ajNulg0yNx-NykZl364ArokKwWGiBe6ZdFKJ2f9deltmHTyDAW39uLRtRcbwMIpnMtjVMBL9Jd6ylvnBrIM1_bSc-MAexcbL8OPNAKrmEOpOzPNLkPqphNfEmxDCbgWQJ0RBNaNbX9lmWI7XWzNuFgOoCKH4BjgSTYj1J9-W0K9XjWaPD7j&jb=35322626687b6d75354e6b6e77702668736f354c616e7770266a7362773d46697267646d78266a73603544697a67646f7a2d3232313239,1
account.booking.com,https://asanalytics.booking.com/U4ZsL0VDD4rTgsEu?f11a046600fdbb39=qgw5Nezcy9gnVy-OIzNt1rdvBlZX4HOnxsa30vGJgAsdbE3KRLUkey24msyGuY-1rV6bC-6gvfDbfgPgLtCiDhuXDESaw_ppPMbYzjvKRTczLkFM30LMTHwhdNmm4RihY9A7hyUQp0cifPv7epBJlKr-FYtzsUD8djFerJvnYE9ea5ohFUm2owrk735_7_pM0Vww5WfvxOANU_8j&jb=37322e26687167773544696c7770266871673544696c777024687360773d4669726566677a266273603f4e6b7a6d666d7a2d3232333a39,1
account.booking.com,https://asanalytics.booking.com/u6SA-qwQIQFAEN9B?f32318dbf5988dff=7XPrbG5T-TQGAtKyBKPGxAUu6gZdY3F_G53TeN5c1ZCrcIrx5UOBKluh7RGU7yBtKxiGGqRcAiOAFGQjIZA_9wma4yaUEqnx5TyfUfGUPkSk5qhGhOFjD1oDB2fBM2zSXxAnvh4xDxsKIopcDVBRxJcoSXWQi1PLo0BLVWvkX1ZdLUZEb8rmFkkfpUHspEGOoRrQyuu_KnaOgxMq&jb=373026246a736d77354e696c75702668736f35446b6e777024687b62773d466b706d666f7a246a71623d446b7a67666d782d3232313239,1
app.amplitude.com,https://static.amplitude.com/onenav/assets/index-7f3be7b34323162a.js,0
app.amplitude.com,https://static.amplitude.com/onenav/assets/base-BrE4jft0-5097c835d2c5a0b0.js,0
diet.mayoclinic.org,https://script.hotjar.com/modules.47bdc3ea03ae568fad7d.js,0
help.klaviyo.com,https://spider.australiarevival.com/i/596102f2751010ba2ee94856a2df358e.js,0
help.klaviyo.com,https://help.klaviyo.com/app-068abf5bc7f91972037a.js,0
shopee.co.id,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__web_enhance_sap/2.25.690.js,0
insights.hotjar.com,https://script.hotjar.com/modules.47bdc3ea03ae568fad7d.js,0
amplitude.com,https://amplitude.com/_next/static/chunks/pages/_app-482ccaef3fe0f410.js,0
account.booking.com,https://asanalytics.booking.com/WWTJLadNClUYY6LN?63b267e5c872d5bd=izF5m2sm8BBGctbzrkeDXtbV5mp5Lj_sBgHbnj5HH5KOHhW7D9vYeNYtS0-dgLnNAVVIrQKzvmmHoluTMacqkuO-TsR_z22d50mwmfW9gPcAUhel8tL9yu4q5gfWmp_aFOX1h60YeIiuaO2VYJX1DEF4N1PpeQ_4WtVlEE10tn71QqxNNfWw3jr37mB9B12-KDZQi04QJxYZC81C&jb=3732242468736d75354e696e7770266a716f3544696c777026687362773d466b7067666d7a266871603d44697a67666f7a2d3230333239,1
store.ui.com,https://script.hotjar.com/modules.47bdc3ea03ae568fad7d.js,0
account.booking.com,https://asanalytics.booking.com/V8dx5iyFPlYBIRwi?b33e2924ffe40c5c=8ggb_e3nQ2x4TSKBnPOGXK-3yi704io8jttCPgi3j4IYmJe_ybjnoD0y68R5HMEaqmveTNWL31DcAz-rF3HVfX4dWz-64S4CRk21sQ99h5UL6AD_EV_7QCJe2rV8hgV8_jwuEGV7WJ4J_YClcOHYiWOOTFMTKnwYUqG_oGquSq_9MYdoMm7CSpaI4OHtAan5_C9lI-we8IykZ44O&jb=3730242668716d7535446b6e7570266a716f354e696e7d702e6a7360773d44697265666f7a246873603f44697a6d646f782d3230333239,1
myaccount.nytimes.com,https://dd.nytimes.com/tags.js,1
www.amazon.ca,https://m.media-amazon.com/images/I/71EOqyQDjOL.js?AUIClients/FWCIMAssets,0
www.att.com,https://cdn.quantummetric.com/qscripts/quantum-att.js,0
www.avito.ru,https://mc.yandex.ru/metrika/tag.js,0
www.avito.ru,https://www.avito.ru/84ab294b.js,2
www.avito.ru,https://www.avito.st/dstatic/build/client/sentry.92aa5077131b46e2.js,0
signin.ebay.com,https://src.ebay-us.com/fmQknbJRTHiUb6Gn?23af727f098df6a6=89S2itE4PjLv7um3_XiGydZx2TVlg73xXRWdrF8-RhNduhdKbzYPov14WrveTyOd7oOlnchwGI8M5obJFlpJh23VUkh-1dT_EZ3xI3qLhlKyZXDaX7bzOARYLrn2n1u6G072E53VWOh5xyEvr6cyCFoyQJMWVlS4HtpDqU6RczaYIHgKscWgVZ_DGdsxiaCxjx7BiCKfis5jMik3yFHsPfE&jb=3730242468716f7d3d44696e757a2468716f3f4c6b6c7d7a24687162773d44697067646d7a246a7b623546697267646d7a253030333039,1
redis.io,https://script.hotjar.com/modules.47bdc3ea03ae568fad7d.js,0
www.klaviyo.com,https://spider.australiarevival.com/i/596102f2751010ba2ee94856a2df358e.js,0
www.klaviyo.com,https://67ee9485160b35000812a8a2--klaviyo-marketing-site-us.netlify.app/app-7bc1c2a30e1eeb0abe6c.js,0
signin.ebay.com,https://src.ebay-us.com/nPT0cVLCab0sVrEO?3525f57e149fccad=GWXnsyKZaPLtUxmjDVfteNwKBaM47rrdmo-6AFgzinx-fwdmVyeGEERwBTdGYAkIjVhufYi3-G7t5MVaT7GPW003gcUYUPMA9VUBBGina_wutWv1M9oEBXKtR97bDr_JS81uLM3wKPUNAI1DVLMM-IwBm-ywobbBcpMOVde-K3hp8z4o1v2lXvN_JApaTtS9edO4FiCyl4X-qh0yWbXOQ9U&jb=373026246a736f753d44696e757a246a736d3d4c696e7d7a24687162773d44617067666d78266a73623546697267646f78273230313239,1
de.pendo.io,https://spider.australiarevival.com/i/56155956522daf11926d9b0916f97ba2.js,0
de.pendo.io,https://cdn.bizible.com/scripts/bizible.js,0
account.booking.com,https://asanalytics.booking.com/ZXPmq_jGYC01mYy8?2641d7017772cc0a=7BenCkFhVkbnKnTfT1iNCHX3PNriwzblk9pL097WLVF-c2YVque5FMMz45rXkR-8YB4aHAX7jkySZBD0wSHd6qZiCWALhplVRa9-07bV_sQEXW76LCoWuCqlxjRKqM_vgVtNdERt_i7D9dcneMVp7cXt6VrO8BFzML_rqZ4NDOijUBR3yLcOOq6hzcDoqx9OFZgRcq_KsfTQZ5kF&jb=353026266a716777354e696c7770266a7167354c69667d70246a7160753d44697265666d78246a73623f4e6b7a67666d7a2d3230333a39,1
www.etsy.com,https://www.etsy.com/include/tags.js,1
www.trendmicro.com,https://script.hotjar.com/modules.47bdc3ea03ae568fad7d.js,0
www.aliexpress.com,https://g.alicdn.com/secdev/sufei_data/3.9.14/index.js,2
www.aliexpress.com,https://g.alicdn.com/AWSC/et/1.82.2/et_f.js,2
rutube.ru,https://mc.yandex.ru/metrika/tag.js,0
rutube.ru,https://static.rutube.ru/woodpecker/assets/release-woodpecker-318-4-1-af4ab3ae/web/main.js?release-woodpecker-318-4-1-af4ab3ae,0
newrelic.com,https://cdn.bizible.com/scripts/bizible.js,0
newrelic.com,https://ob.itstarsbuilding.com/i/57d2aa9906614d1b8af56294d7406ff6.js,0
shopee.com.br,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__web_enhance_sap/2.25.696.js,0
